DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKJ46,2018,391.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK11,2018,4227.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK12,2018,564.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK13,2018,238.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK14,2018,964.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK15,2018,153.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK21,2018,3134.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK22,2018,167.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK23,2018,161.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK30,2018,159.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK41,2018,3299.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK42,2018,2155.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKK43,2018,120.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL11,2018,98.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL12,2018,48.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL13,2018,108.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL14,2018,66.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL15,2018,557.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL16,2018,669.9,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL17,2018,413.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL18,2018,646.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL21,2018,234.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL22,2018,1051.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL23,2018,311.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKL24,2018,25.5,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM50,2018,76.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM61,2018,7.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM62,2018,26.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM63,2018,7.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM64,2018,8.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM65,2018,22.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM66,2018,15.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM71,2018,118.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM72,2018,285.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM73,2018,190.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM75,2018,1969.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM76,2018,541.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM77,2018,33.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM78,2018,426.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM81,2018,327.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM82,2018,3573.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM83,2018,588.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM84,2018,722.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM91,2018,24.3,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM92,2018,23.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM93,2018,147.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM94,2018,92.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKM95,2018,180.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN06,2018,2470.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN07,2018,160.0,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN08,2018,107.1,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN09,2018,283.4,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN10,2018,120.2,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN11,2018,80.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN12,2018,72.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN13,2018,248.7,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN14,2018,284.6,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN15,2018,130.8,
ESTAT:DEMO_R_D3DENS(1.0),20/08/21 23:00:00,A,PER_KM2,UKN16,2018,40.8,
